panel,comparison_label,strain,contrast,orthofinder_orthogroup,OG_gene_symbol,logFC,FDR,minus_log10_FDR,is_deg_by_threshold,DEG_direction,module_for_plot,label_for_plot
a,55 MPa Droplet vs Droplet 0.1 MPa,Psychrobacter,D55_vs_D0,OG0001155,ypfJ,-0.635872137194029,0.0020938811379356,2.679047975285553,False,not_DEG,Other,ypfJ
a,55 MPa Droplet vs Droplet 0.1 MPa,Psychrobacter,D55_vs_D0,OG0001156,phhA,2.1509295168206,0.0001421345306225,3.847300400348274,True,up,Other,phhA
a,55 MPa Droplet vs Droplet 0.1 MPa,Psychrobacter,D55_vs_D0,OG0001159,pntA,-1.92233795170734,4.7749932520086e-06,5.321027237822119,True,down,Other,pntA
a,55 MPa Droplet vs Droplet 0.1 MPa,Psychrobacter,D55_vs_D0,OG0001161,merA,0.267342661450729,0.0844602131438734,1.073347826923765,False,not_DEG,Other,merA
a,55 MPa Droplet vs Droplet 0.1 MPa,Psychrobacter,D55_vs_D0,OG0001164,tig,0.0730918469299951,0.706895584085479,0.1506447313296463,False,not_DEG,Other,tig
a,55 MPa Droplet vs Droplet 0.1 MPa,Psychrobacter,D55_vs_D0,OG0001165,gene2161,0.0744590767450256,0.836897524351216,0.0773277168375818,False,not_DEG,Other,
a,55 MPa Droplet vs Droplet 0.1 MPa,Psychrobacter,D55_vs_D0,OG0001166,panD,-0.65504570665662,0.0006576416270847,3.182010704833865,False,not_DEG,Other,panD
a,55 MPa Droplet vs Droplet 0.1 MPa,Psychrobacter,D55_vs_D0,OG0001167,ahcY,0.0649626130533462,0.807040115200256,0.0931048774500297,False,not_DEG,Other,ahcY
a,55 MPa Droplet vs Droplet 0.1 MPa,Psychrobacter,D55_vs_D0,OG0001168,pnuC,0.0397086465976334,0.874069084019246,0.0584542405662317,False,not_DEG,Other,pnuC
a,55 MPa Droplet vs Droplet 0.1 MPa,Psychrobacter,D55_vs_D0,OG0001169,nadR,0.122037947907528,0.625204564817942,0.2039778597187404,False,not_DEG,Other,nadR
a,55 MPa Droplet vs Droplet 0.1 MPa,Psychrobacter,D55_vs_D0,OG0001172,hsdM,0.361667268751495,0.0816017242765806,1.088300664335692,False,not_DEG,Other,hsdM
a,55 MPa Droplet vs Droplet 0.1 MPa,Psychrobacter,D55_vs_D0,OG0001173,gene0677,-0.518571706291246,0.0233884190884242,1.630999132802969,False,not_DEG,Other,
a,55 MPa Droplet vs Droplet 0.1 MPa,Psychrobacter,D55_vs_D0,OG0001174,kdtA,0.793804438454439,0.0021274974631897,2.672130949092198,False,not_DEG,Other,kdtA
a,55 MPa Droplet vs Droplet 0.1 MPa,Psychrobacter,D55_vs_D0,OG0001176,hemL,-0.805981363048571,5.18260751672925e-05,4.285451679405279,False,not_DEG,Other,hemL
a,55 MPa Droplet vs Droplet 0.1 MPa,Psychrobacter,D55_vs_D0,OG0001177,lysS,-0.131501001119111,0.403995552821296,0.393623415572072,False,not_DEG,Other,lysS
a,55 MPa Droplet vs Droplet 0.1 MPa,Psychrobacter,D55_vs_D0,OG0001178,anmK,-0.150486321654204,0.282131563669611,0.549548324122124,False,not_DEG,Other,anmK
a,55 MPa Droplet vs Droplet 0.1 MPa,Psychrobacter,D55_vs_D0,OG0001180,exbD,0.455046198060544,0.0708528016571817,1.14964297223095,False,not_DEG,Other,exbD
a,55 MPa Droplet vs Droplet 0.1 MPa,Psychrobacter,D55_vs_D0,OG0001183,gene2472,0.510697636206134,0.0037928057704688,2.421039396942197,False,not_DEG,Other,
a,55 MPa Droplet vs Droplet 0.1 MPa,Psychrobacter,D55_vs_D0,OG0001186,comEA,0.256479485865692,0.467306436626413,0.3303982370110356,False,not_DEG,Other,comEA
a,55 MPa Droplet vs Droplet 0.1 MPa,Psychrobacter,D55_vs_D0,OG0001188,mcrB,0.44150599655206,0.0199725314423182,1.699566886468543,False,not_DEG,Other,mcrB
a,55 MPa Droplet vs Droplet 0.1 MPa,Psychrobacter,D55_vs_D0,OG0001189,dppC,1.70840265518132,1.57304722039005e-05,4.803258240347453,True,up,Other,dppC
a,55 MPa Droplet vs Droplet 0.1 MPa,Psychrobacter,D55_vs_D0,OG0001190,nucA,-0.194009713677493,0.3331508153844,0.4773591194616944,False,not_DEG,Other,nucA
a,55 MPa Droplet vs Droplet 0.1 MPa,Psychrobacter,D55_vs_D0,OG0001192,fbaA,-0.752550974634572,6.60214517729748e-06,5.180314930019949,False,not_DEG,Other,fbaA
a,55 MPa Droplet vs Droplet 0.1 MPa,Psychrobacter,D55_vs_D0,OG0001194,nqrA,0.686839131462791,6.69905169237494e-05,4.173986671018188,False,not_DEG,Other,nqrA
a,55 MPa Droplet vs Droplet 0.1 MPa,Psychrobacter,D55_vs_D0,OG0001195,nqrB,0.995960858840743,7.63775325824299e-06,5.117034375854612,False,not_DEG,Other,nqrB
a,55 MPa Droplet vs Droplet 0.1 MPa,Psychrobacter,D55_vs_D0,OG0001196,nqrC,1.28682926564184,7.58017797242925e-07,6.12032059759531,True,up,Other,nqrC
a,55 MPa Droplet vs Droplet 0.1 MPa,Psychrobacter,D55_vs_D0,OG0001197,nqrD,1.32399218113721,2.65117594810846e-05,4.576561448895754,True,up,Other,nqrD
a,55 MPa Droplet vs Droplet 0.1 MPa,Psychrobacter,D55_vs_D0,OG0001198,nqrE,1.67150639150104,3.22561524023656e-05,4.491387437631412,True,up,Other,nqrE
a,55 MPa Droplet vs Droplet 0.1 MPa,Psychrobacter,D55_vs_D0,OG0001206,hppD,1.13084633525818,0.0091315584561575,2.039455096381363,True,up,Other,hppD
a,55 MPa Droplet vs Droplet 0.1 MPa,Psychrobacter,D55_vs_D0,OG0001207,sapZ,-1.49606750714771,0.022819064370783,1.641702166532016,True,down,Other,sapZ
a,55 MPa Droplet vs Droplet 0.1 MPa,Psychrobacter,D55_vs_D0,OG0001212,htpG,0.0387124083853756,0.914671868768892,0.038734677672704,False,not_DEG,Other,htpG
a,55 MPa Droplet vs Droplet 0.1 MPa,Psychrobacter,D55_vs_D0,OG0001214,rimO,-0.555144632581828,0.0516323562767096,1.287078055184763,False,not_DEG,Other,rimO
a,55 MPa Droplet vs Droplet 0.1 MPa,Psychrobacter,D55_vs_D0,OG0001215,gapA,-0.330085831066359,0.102987705179978,0.9872146188987284,False,not_DEG,Other,gapA
a,55 MPa Droplet vs Droplet 0.1 MPa,Psychrobacter,D55_vs_D0,OG0001216,pepQ,0.179223913721057,0.238360490812561,0.6227657289824101,False,not_DEG,Other,pepQ
a,55 MPa Droplet vs Droplet 0.1 MPa,Psychrobacter,D55_vs_D0,OG0001217,fabI,-0.437346154216598,0.0445781549199892,1.350877910836717,False,not_DEG,Other,fabI
a,55 MPa Droplet vs Droplet 0.1 MPa,Psychrobacter,D55_vs_D0,OG0001220,icd,0.482007476171575,0.0024435236907094,2.61198344599759,False,not_DEG,Other,icd
a,55 MPa Droplet vs Droplet 0.1 MPa,Psychrobacter,D55_vs_D0,OG0001224,cyaB,-0.384596460153651,0.0706895772872829,1.150644615344634,False,not_DEG,Other,cyaB
a,55 MPa Droplet vs Droplet 0.1 MPa,Psychrobacter,D55_vs_D0,OG0001225,argG,-0.390646954052719,0.0147572278588969,1.830995216947638,False,not_DEG,Other,argG
a,55 MPa Droplet vs Droplet 0.1 MPa,Psychrobacter,D55_vs_D0,OG0001226,yacG,0.454077539391394,0.08290545180908,1.081416909585442,False,not_DEG,Other,yacG
a,55 MPa Droplet vs Droplet 0.1 MPa,Psychrobacter,D55_vs_D0,OG0001227,yihG,-0.642546415753049,0.0002475710774021,3.606300093328654,False,not_DEG,Other,yihG
a,55 MPa Droplet vs Droplet 0.1 MPa,Psychrobacter,D55_vs_D0,OG0001228,regA,0.841672088983698,0.286997559188964,0.5421217967686971,False,not_DEG,Other,regA
a,55 MPa Droplet vs Droplet 0.1 MPa,Psychrobacter,D55_vs_D0,OG0001229,pyrC,-0.239292988317126,0.09440877671948,1.024987629603867,False,not_DEG,Other,pyrC
a,55 MPa Droplet vs Droplet 0.1 MPa,Psychrobacter,D55_vs_D0,OG0001230,ygfZ,-0.763076425937133,0.0005762144047476,3.239415889019507,False,not_DEG,Other,ygfZ
a,55 MPa Droplet vs Droplet 0.1 MPa,Psychrobacter,D55_vs_D0,OG0001231,tamA,0.380739076573074,0.0097231967981579,2.012190924009613,False,not_DEG,Other,tamA
a,55 MPa Droplet vs Droplet 0.1 MPa,Psychrobacter,D55_vs_D0,OG0001232,gor,-0.214795907400544,0.065866118175417,1.181337930981944,False,not_DEG,Other,gor
a,55 MPa Droplet vs Droplet 0.1 MPa,Psychrobacter,D55_vs_D0,OG0001233,zur,0.426032731916719,0.0321568778185935,1.492726124475206,False,not_DEG,Other,zur
a,55 MPa Droplet vs Droplet 0.1 MPa,Psychrobacter,D55_vs_D0,OG0001234,cysI,-0.108914045770254,0.696669985957392,0.1569728994035198,False,not_DEG,Other,cysI
a,55 MPa Droplet vs Droplet 0.1 MPa,Psychrobacter,D55_vs_D0,OG0001235,cysH,0.327968151857955,0.204529574857542,0.6892438843864337,False,not_DEG,Other,cysH
a,55 MPa Droplet vs Droplet 0.1 MPa,Psychrobacter,D55_vs_D0,OG0001236,IV02_05925,-0.212245788082113,0.118665663297446,0.9256749288778948,False,not_DEG,Other,IV02_05925
a,55 MPa Droplet vs Droplet 0.1 MPa,Psychrobacter,D55_vs_D0,OG0001241,nudC,1.14969032072399,1.52752572647934e-07,6.816011466667124,True,up,Other,nudC
a,55 MPa Droplet vs Droplet 0.1 MPa,Psychrobacter,D55_vs_D0,OG0001242,gloB,0.262028611487339,0.0767275730795674,1.115048538470985,False,not_DEG,Other,gloB
a,55 MPa Droplet vs Droplet 0.1 MPa,Psychrobacter,D55_vs_D0,OG0001243,sulP,1.07659555836807,1.06407095118597e-05,4.973029412754115,True,up,Other,sulP
a,55 MPa Droplet vs Droplet 0.1 MPa,Psychrobacter,D55_vs_D0,OG0001244,cysE,-0.0492398820387128,0.758265550213613,0.1201786745844386,False,not_DEG,Other,cysE
a,55 MPa Droplet vs Droplet 0.1 MPa,Psychrobacter,D55_vs_D0,OG0001245,rodZ,0.265313339865574,0.0852672720578161,1.069217631108276,False,not_DEG,Other,rodZ
a,55 MPa Droplet vs Droplet 0.1 MPa,Psychrobacter,D55_vs_D0,OG0001246,gcpE,0.513688910742903,0.0020938811379356,2.679047975285553,False,not_DEG,Other,gcpE
a,55 MPa Droplet vs Droplet 0.1 MPa,Psychrobacter,D55_vs_D0,OG0001247,bamB,1.52931939577337,2.09709972320674e-05,4.678380917074643,True,up,Membrane maintenance,bamB
a,55 MPa Droplet vs Droplet 0.1 MPa,Psychrobacter,D55_vs_D0,OG0001248,bioB,-0.230923702600067,0.107479739165841,0.9686733961928458,False,not_DEG,Other,bioB
a,55 MPa Droplet vs Droplet 0.1 MPa,Psychrobacter,D55_vs_D0,OG0001249,bioD,0.624165176084329,0.001498054694285,2.824472330166232,False,not_DEG,Other,bioD
a,55 MPa Droplet vs Droplet 0.1 MPa,Psychrobacter,D55_vs_D0,OG0001250,bioA,-0.342394817960277,0.0992929384711571,1.00308163662103,False,not_DEG,Other,bioA
a,55 MPa Droplet vs Droplet 0.1 MPa,Psychrobacter,D55_vs_D0,OG0001251,bfr,0.202516285927291,0.515518662869646,0.2877556077139475,False,not_DEG,Other,bfr
a,55 MPa Droplet vs Droplet 0.1 MPa,Psychrobacter,D55_vs_D0,OG0001252,lptF,-0.119613511947008,0.472871572732232,0.3252567933574043,False,not_DEG,Other,lptF
a,55 MPa Droplet vs Droplet 0.1 MPa,Psychrobacter,D55_vs_D0,OG0001253,pepA,-0.375994624929221,0.0223985243407759,1.649780592905509,False,not_DEG,Other,pepA
a,55 MPa Droplet vs Droplet 0.1 MPa,Psychrobacter,D55_vs_D0,OG0001254,aroF,-0.214590398001261,0.127443352359151,0.8946828130706113,False,not_DEG,Other,aroF
a,55 MPa Droplet vs Droplet 0.1 MPa,Psychrobacter,D55_vs_D0,OG0001255,dxr,0.808587583745221,2.03049482369876e-05,4.692398113311069,False,not_DEG,Other,dxr
a,55 MPa Droplet vs Droplet 0.1 MPa,Psychrobacter,D55_vs_D0,OG0001256,glnD,-0.235836729917522,0.0717022163618536,1.14446741980157,False,not_DEG,Other,glnD
a,55 MPa Droplet vs Droplet 0.1 MPa,Psychrobacter,D55_vs_D0,OG0001257,arsC,-0.179780174240946,0.449299614945956,0.3474639536013174,False,not_DEG,Other,arsC
a,55 MPa Droplet vs Droplet 0.1 MPa,Psychrobacter,D55_vs_D0,OG0001258,mutM,0.210487301869437,0.269875312222627,0.5688368422158949,False,not_DEG,Other,mutM
a,55 MPa Droplet vs Droplet 0.1 MPa,Psychrobacter,D55_vs_D0,OG0001259,argB,0.620664271091901,0.0003976042858573,3.400548942901123,False,not_DEG,Other,argB
a,55 MPa Droplet vs Droplet 0.1 MPa,Psychrobacter,D55_vs_D0,OG0001260,rpoH,-0.65108267914125,0.0006504620133068,3.186778060967044,False,not_DEG,Other,rpoH
a,55 MPa Droplet vs Droplet 0.1 MPa,Psychrobacter,D55_vs_D0,OG0001261,thrC,0.954297327558608,5.45117098650199e-06,5.26351019527378,False,not_DEG,Other,thrC
a,55 MPa Droplet vs Droplet 0.1 MPa,Psychrobacter,D55_vs_D0,OG0001262,pcaL,-0.620740773751419,0.0122443850062882,1.91206302312259,False,not_DEG,Other,pcaL
a,55 MPa Droplet vs Droplet 0.1 MPa,Psychrobacter,D55_vs_D0,OG0001263,recD,1.21343885085295,6.19896104333368e-07,6.207681092914176,True,up,Other,recD
a,55 MPa Droplet vs Droplet 0.1 MPa,Psychrobacter,D55_vs_D0,OG0001265,merT,-0.0016667935782071,0.995649649400423,0.0018934548486953,False,not_DEG,Other,merT
a,55 MPa Droplet vs Droplet 0.1 MPa,Psychrobacter,D55_vs_D0,OG0001266,fadH,-0.771534702282717,5.66325814403398e-05,4.24693364180375,False,not_DEG,Other,fadH
a,55 MPa Droplet vs Droplet 0.1 MPa,Psychrobacter,D55_vs_D0,OG0001272,glcE,-0.834764247987319,6.43500388828339e-05,4.191451186341644,False,not_DEG,Other,glcE
a,55 MPa Droplet vs Droplet 0.1 MPa,Psychrobacter,D55_vs_D0,OG0001273,yghU,-0.834946083009045,4.32929709771643e-05,4.363582609735131,False,not_DEG,Other,yghU
a,55 MPa Droplet vs Droplet 0.1 MPa,Psychrobacter,D55_vs_D0,OG0001277,sdhA,-0.0265250178129154,0.841514924978087,0.0749381770403321,False,not_DEG,Other,sdhA
a,55 MPa Droplet vs Droplet 0.1 MPa,Psychrobacter,D55_vs_D0,OG0001278,aceA,-2.17641771882165,6.83664386824076e-05,4.165157042607817,True,down,Other,aceA
a,55 MPa Droplet vs Droplet 0.1 MPa,Psychrobacter,D55_vs_D0,OG0001279,clpS,0.490165873980769,0.0507211866765872,1.294810594222049,False,not_DEG,Other,clpS
a,55 MPa Droplet vs Droplet 0.1 MPa,Psychrobacter,D55_vs_D0,OG0001280,clpA,-0.530465181988677,0.0056381414520691,2.248864032564728,False,not_DEG,Other,clpA
a,55 MPa Droplet vs Droplet 0.1 MPa,Psychrobacter,D55_vs_D0,OG0001281,gdhB,0.232714522981803,0.134212174410967,0.8722080874480171,False,not_DEG,Other,gdhB
a,55 MPa Droplet vs Droplet 0.1 MPa,Psychrobacter,D55_vs_D0,OG0001282,urtE,-0.72868727252966,0.0550001476235127,1.259636144833194,False,not_DEG,Other,urtE
a,55 MPa Droplet vs Droplet 0.1 MPa,Psychrobacter,D55_vs_D0,OG0001283,urtD,0.257442955826223,0.469643695271029,0.3282315034719383,False,not_DEG,Other,urtD
a,55 MPa Droplet vs Droplet 0.1 MPa,Psychrobacter,D55_vs_D0,OG0001284,tctA,2.48086364044198,4.63372095534897e-08,7.334070123157407,True,up,Membrane maintenance,tctA
a,55 MPa Droplet vs Droplet 0.1 MPa,Psychrobacter,D55_vs_D0,OG0001287,ribA,0.261786902386191,0.219242337828189,0.6590755755997056,False,not_DEG,Other,ribA
a,55 MPa Droplet vs Droplet 0.1 MPa,Psychrobacter,D55_vs_D0,OG0001288,fpr,-0.705502604484848,0.0022518162641834,2.647467048415107,False,not_DEG,Other,fpr
a,55 MPa Droplet vs Droplet 0.1 MPa,Psychrobacter,D55_vs_D0,OG0001289,fhuD,-0.794584213737516,0.0361907575707334,1.441402325835,False,not_DEG,Other,fhuD
a,55 MPa Droplet vs Droplet 0.1 MPa,Psychrobacter,D55_vs_D0,OG0001290,aceB,-1.09968609382443,7.63903502730584e-05,4.116961498595076,True,down,Other,aceB
a,55 MPa Droplet vs Droplet 0.1 MPa,Psychrobacter,D55_vs_D0,OG0001291,thiS,0.172471963981458,0.74611794093473,0.1271925169662053,False,not_DEG,Other,thiS
a,55 MPa Droplet vs Droplet 0.1 MPa,Psychrobacter,D55_vs_D0,OG0001292,thiG,0.20876449451232,0.191355798929611,0.7181583721906153,False,not_DEG,Other,thiG
a,55 MPa Droplet vs Droplet 0.1 MPa,Psychrobacter,D55_vs_D0,OG0001293,pvcD,-0.403994668494752,0.0031298730089142,2.504473283107435,False,not_DEG,Other,pvcD
a,55 MPa Droplet vs Droplet 0.1 MPa,Psychrobacter,D55_vs_D0,OG0001294,argH,0.194225497780836,0.0835364794397629,1.078123831585884,False,not_DEG,Other,argH
a,55 MPa Droplet vs Droplet 0.1 MPa,Psychrobacter,D55_vs_D0,OG0001295,ampG,-0.414083571190097,0.0157094538211674,1.803838914041921,False,not_DEG,Other,ampG
a,55 MPa Droplet vs Droplet 0.1 MPa,Psychrobacter,D55_vs_D0,OG0001296,soxX,0.249167725137136,0.447220274316904,0.3494785163372661,False,not_DEG,Other,soxX
a,55 MPa Droplet vs Droplet 0.1 MPa,Psychrobacter,D55_vs_D0,OG0001297,proA,-0.726644002136043,0.0008691136089931,3.060923449634355,False,not_DEG,Other,proA
a,55 MPa Droplet vs Droplet 0.1 MPa,Psychrobacter,D55_vs_D0,OG0001298,gloA,-0.673701610238711,0.0030300539903433,2.51854963304909,False,not_DEG,Other,gloA
a,55 MPa Droplet vs Droplet 0.1 MPa,Psychrobacter,D55_vs_D0,OG0001299,ddpD,1.90919902674828,0.0001099545104465,3.958786950733858,True,up,Other,ddpD
a,55 MPa Droplet vs Droplet 0.1 MPa,Psychrobacter,D55_vs_D0,OG0001300,ddpF,2.33523706786379,1.71191373240236e-05,4.766518124288304,True,up,Other,ddpF
a,55 MPa Droplet vs Droplet 0.1 MPa,Psychrobacter,D55_vs_D0,OG0001301,IV02_28405,-0.186763204667078,0.360638232406055,0.4429282342336376,False,not_DEG,Other,IV02_28405
a,55 MPa Droplet vs Droplet 0.1 MPa,Psychrobacter,D55_vs_D0,OG0001302,thrB2,0.339822550710584,0.0517479298633216,1.286107019144839,False,not_DEG,Other,thrB2
a,55 MPa Droplet vs Droplet 0.1 MPa,Psychrobacter,D55_vs_D0,OG0001303,afuA,-1.04332293905551,0.0003496995316728,3.456304949309442,True,down,Other,afuA
a,55 MPa Droplet vs Droplet 0.1 MPa,Psychrobacter,D55_vs_D0,OG0001304,afuB,-0.416166100372887,0.0260487149564662,1.58421369659023,False,not_DEG,Other,afuB
a,55 MPa Droplet vs Droplet 0.1 MPa,Psychrobacter,D55_vs_D0,OG0001305,glnE,-0.38233948384821,0.0080498638708024,2.094211463813401,False,not_DEG,Other,glnE
a,55 MPa Droplet vs Droplet 0.1 MPa,Psychrobacter,D55_vs_D0,OG0001306,metR,0.671638261466889,0.0002747194242252,3.561110632404768,False,not_DEG,Other,metR
a,55 MPa Droplet vs Droplet 0.1 MPa,Psychrobacter,D55_vs_D0,OG0001307,tesB,-0.169919556511322,0.379718905167965,0.4205377799849426,False,not_DEG,Other,tesB
a,55 MPa Droplet vs Droplet 0.1 MPa,Psychrobacter,D55_vs_D0,OG0001308,scpA,1.67285025779753,3.1883757714871e-06,5.496430499739512,True,up,Other,scpA
a,55 MPa Droplet vs Droplet 0.1 MPa,Psychrobacter,D55_vs_D0,OG0001309,scpB,0.858924979536858,0.0066070180555874,2.179994506354803,False,not_DEG,Other,scpB
a,55 MPa Droplet vs Droplet 0.1 MPa,Psychrobacter,D55_vs_D0,OG0001310,tusA,1.0454986056259,0.0001044743103506,3.980990487012931,True,up,Proteostasis,tusA
a,55 MPa Droplet vs Droplet 0.1 MPa,Psychrobacter,D55_vs_D0,OG0001311,purC,0.249355588625632,0.0915355517137276,1.038410196487286,False,not_DEG,Other,purC
a,55 MPa Droplet vs Droplet 0.1 MPa,Psychrobacter,D55_vs_D0,OG0001312,gene2949,0.237442624303011,0.185466322927918,0.731734938309683,False,not_DEG,Other,
a,55 MPa Droplet vs Droplet 0.1 MPa,Psychrobacter,D55_vs_D0,OG0001313,gene2923,-1.09511304499208,6.68710887306806e-06,5.174761605977941,True,down,Other,
a,55 MPa Droplet vs Droplet 0.1 MPa,Psychrobacter,D55_vs_D0,OG0001314,tmk,0.979738563045261,0.0003002457061059,3.522523194842119,False,not_DEG,Other,tmk
a,55 MPa Droplet vs Droplet 0.1 MPa,Psychrobacter,D55_vs_D0,OG0001315,comEC,0.668994796521865,0.0004172599671526,3.379593280466153,False,not_DEG,Other,comEC
a,55 MPa Droplet vs Droplet 0.1 MPa,Psychrobacter,D55_vs_D0,OG0001316,TLL0138,0.793313063006013,0.0002471981924984,3.606954709112513,False,not_DEG,Other,TLL0138
a,55 MPa Droplet vs Droplet 0.1 MPa,Psychrobacter,D55_vs_D0,OG0001317,argJ,-0.0429618341893269,0.747925946830277,0.1261414000968649,False,not_DEG,Other,argJ
a,55 MPa Droplet vs Droplet 0.1 MPa,Psychrobacter,D55_vs_D0,OG0001318,ftsQ,0.209355828941612,0.139099158128447,0.856675498485857,False,not_DEG,Other,ftsQ
a,55 MPa Droplet vs Droplet 0.1 MPa,Psychrobacter,D55_vs_D0,OG0001319,petC,0.398141669629905,0.0058341099529393,2.234025390177464,False,not_DEG,Other,petC
a,55 MPa Droplet vs Droplet 0.1 MPa,Psychrobacter,D55_vs_D0,OG0001320,petB,0.0606576348064483,0.61202204388481,0.2132329351009744,False,not_DEG,Other,petB
a,55 MPa Droplet vs Droplet 0.1 MPa,Psychrobacter,D55_vs_D0,OG0001321,petA,0.0480446660457186,0.696137918878852,0.1573047094207524,False,not_DEG,Other,petA
a,55 MPa Droplet vs Droplet 0.1 MPa,Psychrobacter,D55_vs_D0,OG0001322,zapE,-0.190154482624992,0.118068513302548,0.9278659052837178,False,not_DEG,Other,zapE
a,55 MPa Droplet vs Droplet 0.1 MPa,Psychrobacter,D55_vs_D0,OG0001323,rapZ,2.33196160931305,5.5563017843891e-06,5.255214174069129,True,up,Other,rapZ
a,55 MPa Droplet vs Droplet 0.1 MPa,Psychrobacter,D55_vs_D0,OG0001324,mreC,0.239333048563665,0.216481496625561,0.6645792182798234,False,not_DEG,Other,mreC
a,55 MPa Droplet vs Droplet 0.1 MPa,Psychrobacter,D55_vs_D0,OG0001325,gatC,0.0918509617861682,0.723961565072116,0.1402844897699436,False,not_DEG,Other,gatC
a,55 MPa Droplet vs Droplet 0.1 MPa,Psychrobacter,D55_vs_D0,OG0001326,gatB,0.742075714616158,0.0015170718014426,2.818993864017243,False,not_DEG,Other,gatB
a,55 MPa Droplet vs Droplet 0.1 MPa,Psychrobacter,D55_vs_D0,OG0001327,pvdE,-0.309640566734633,0.12323888597448,0.9092522361691407,False,not_DEG,Other,pvdE
a,55 MPa Droplet vs Droplet 0.1 MPa,Psychrobacter,D55_vs_D0,OG0001328,cybB,-0.520477241145103,0.0007990009756301,3.097452690384995,False,not_DEG,Other,cybB
a,55 MPa Droplet vs Droplet 0.1 MPa,Psychrobacter,D55_vs_D0,OG0001329,rlpA,0.434649624028639,0.0773564164533088,1.111503657211008,False,not_DEG,Other,rlpA
a,55 MPa Droplet vs Droplet 0.1 MPa,Psychrobacter,D55_vs_D0,OG0001331,phzF,-0.0184656893512518,0.93112150039659,0.0309936450026474,False,not_DEG,Other,phzF
a,55 MPa Droplet vs Droplet 0.1 MPa,Psychrobacter,D55_vs_D0,OG0001332,queF,0.328093933348458,0.147724530035036,0.8305473829933473,False,not_DEG,Other,queF
a,55 MPa Droplet vs Droplet 0.1 MPa,Psychrobacter,D55_vs_D0,OG0001334,azlC,0.981906104242689,3.44546759000291e-05,4.462751830947115,False,not_DEG,Other,azlC
a,55 MPa Droplet vs Droplet 0.1 MPa,Psychrobacter,D55_vs_D0,OG0001335,sbcD,0.477204379274363,0.0010999824188992,2.958614256147303,False,not_DEG,Other,sbcD
a,55 MPa Droplet vs Droplet 0.1 MPa,Psychrobacter,D55_vs_D0,OG0001336,pgpA,1.02360728657794,0.0001895487016726,3.7222791859585,True,up,Membrane maintenance,pgpA
a,55 MPa Droplet vs Droplet 0.1 MPa,Psychrobacter,D55_vs_D0,OG0001337,ybaK,0.410391176618803,0.104529260541397,0.9807621218697836,False,not_DEG,Other,ybaK
a,55 MPa Droplet vs Droplet 0.1 MPa,Psychrobacter,D55_vs_D0,OG0001338,btuE,-0.558022064059673,0.0788091176501675,1.103423534844331,False,not_DEG,Other,btuE
a,55 MPa Droplet vs Droplet 0.1 MPa,Psychrobacter,D55_vs_D0,OG0001340,metE,1.03217184329854,0.0303201592949731,1.518268521353108,True,up,Other,metE
a,55 MPa Droplet vs Droplet 0.1 MPa,Psychrobacter,D55_vs_D0,OG0001341,gltI,0.3419471584958,0.1606380151306,0.794151670715063,False,not_DEG,Other,gltI
a,55 MPa Droplet vs Droplet 0.1 MPa,Psychrobacter,D55_vs_D0,OG0001343,fdhD,-0.453576635961148,0.0283061522373413,1.548119161919323,False,not_DEG,Other,fdhD
a,55 MPa Droplet vs Droplet 0.1 MPa,Psychrobacter,D55_vs_D0,OG0001344,IV02_17390,-0.190020149044165,0.481549258162715,0.3173592818435261,False,not_DEG,Other,IV02_17390
a,55 MPa Droplet vs Droplet 0.1 MPa,Psychrobacter,D55_vs_D0,OG0001345,moaB,-0.268948037131915,0.0405963900200496,1.391512583764608,False,not_DEG,Other,moaB
a,55 MPa Droplet vs Droplet 0.1 MPa,Psychrobacter,D55_vs_D0,OG0001348,prmB,-0.0430643572011077,0.768235592363455,0.1145055758365986,False,not_DEG,Other,prmB
a,55 MPa Droplet vs Droplet 0.1 MPa,Psychrobacter,D55_vs_D0,OG0001349,parC,0.137366623298607,0.403995552821296,0.393623415572072,False,not_DEG,Other,parC
